Parent,Total Testfiles,Total Deleted Testfiles,Deleted Testfiles,Total Preserved Testfiles,Computed Final Budget,Algorithm_FAST++_Total Detected Deleted Testfiles,Algorithm_FAST++_Total Failed To Detect Deleted Testfiles,Algorithm_FAST++_Detected Testfiles Line No,Algorithm_FAST++_Detected Testfiles,Algorithm_FAST++_Failed Detected Testfiles,Algorithm_FAST++_False Detected Testfiles Line No,Algorithm_FAST++_False Detected Testfiles,Algorithm_FAST++_Max_repetition,Algorithm_FAST++_Total execution time,Algorithm_FAST++_Total preparation time,Algorithm_FAST++_Optimal execution time,Algorithm_FAST++_Optimal preparation time,Algorithm_FAST-all_Total Detected Deleted Testfiles,Algorithm_FAST-all_Total Failed To Detect Deleted Testfiles,Algorithm_FAST-all_Detected Testfiles Line No,Algorithm_FAST-all_Detected Testfiles,Algorithm_FAST-all_Failed Detected Testfiles,Algorithm_FAST-all_False Detected Testfiles Line No,Algorithm_FAST-all_False Detected Testfiles,Algorithm_FAST-all_Max_repetition,Algorithm_FAST-all_Total execution time,Algorithm_FAST-all_Total preparation time,Algorithm_FAST-all_Optimal execution time,Algorithm_FAST-all_Optimal preparation time,Algorithm_FAST-CS_Total Detected Deleted Testfiles,Algorithm_FAST-CS_Total Failed To Detect Deleted Testfiles,Algorithm_FAST-CS_Detected Testfiles Line No,Algorithm_FAST-CS_Detected Testfiles,Algorithm_FAST-CS_Failed Detected Testfiles,Algorithm_FAST-CS_False Detected Testfiles Line No,Algorithm_FAST-CS_False Detected Testfiles,Algorithm_FAST-CS_Max_repetition,Algorithm_FAST-CS_Total execution time,Algorithm_FAST-CS_Total preparation time,Algorithm_FAST-CS_Optimal execution time,Algorithm_FAST-CS_Optimal preparation time,Algorithm_FAST-pw_Total Detected Deleted Testfiles,Algorithm_FAST-pw_Total Failed To Detect Deleted Testfiles,Algorithm_FAST-pw_Detected Testfiles Line No,Algorithm_FAST-pw_Detected Testfiles,Algorithm_FAST-pw_Failed Detected Testfiles,Algorithm_FAST-pw_False Detected Testfiles Line No,Algorithm_FAST-pw_False Detected Testfiles,Algorithm_FAST-pw_Max_repetition,Algorithm_FAST-pw_Total execution time,Algorithm_FAST-pw_Total preparation time,Algorithm_FAST-pw_Optimal execution time,Algorithm_FAST-pw_Optimal preparation time
2c499868dbf7cedc9a56c3d873fe9e287d7e0f29,108,3,"['src/test/java/org/apache/commons/lang3/compare/TestFixedOrderComparator.java', 'src/test/java/org/apache/commons/lang3/compare/TestComparatorChain.java', 'src/test/java/org/apache/commons/lang3/compare/TestReverseComparator.java']",105,92,1,2,[31],['./src/test/java/org/apache/commons/lang3/compare/TestComparatorChain.java'],"['./src/test/java/org/apache/commons/lang3/compare/TestFixedOrderComparator.java', './src/test/java/org/apache/commons/lang3/compare/TestReverseComparator.java']","[69, 108, 79, 81, 51, 89, 92, 29]","['./src/test/java/org/apache/commons/lang3/builder/HashCodeBuilderTest.java', './src/test/java/org/apache/commons/lang3/RandomStringUtilsTest.java', './src/test/java/org/apache/commons/lang3/BooleanUtilsTest.java', './src/test/java/org/apache/commons/lang3/ObjectUtilsTest.java', './src/test/java/org/apache/commons/lang3/text/WordUtilsTest.java', './src/test/java/org/apache/commons/lang3/CharSetTest.java', './src/test/java/org/apache/commons/lang3/AnnotationUtilsTest.java', './src/test/java/org/apache/commons/lang3/concurrent/ConstantInitializerTest.java']",2,0.7034893219988589,7.780286708999483,0.15095593700061727,0.011458932000095956,1,2,[33],['./src/test/java/org/apache/commons/lang3/compare/TestReverseComparator.java'],"['./src/test/java/org/apache/commons/lang3/compare/TestFixedOrderComparator.java', './src/test/java/org/apache/commons/lang3/compare/TestComparatorChain.java']","[100, 75, 45, 15, 51, 20, 24, 95]","['./src/test/java/org/apache/commons/lang3/StringUtilsSubstringTest.java', './src/test/java/org/apache/commons/lang3/builder/NoFieldNamesToStringStyleTest.java', './src/test/java/org/apache/commons/lang3/text/StrMatcherTest.java', './src/test/java/org/apache/commons/lang3/exception/ExceptionUtilsTest.java', './src/test/java/org/apache/commons/lang3/text/WordUtilsTest.java', './src/test/java/org/apache/commons/lang3/concurrent/MultiBackgroundInitializerTest.java', './src/test/java/org/apache/commons/lang3/concurrent/BasicThreadFactoryTest.java', './src/test/java/org/apache/commons/lang3/CharEncodingTest.java']",3,0.07892951000394532,133.6777973660046,2.672088993000216,0.0012722869996650843,1,2,[31],['./src/test/java/org/apache/commons/lang3/compare/TestComparatorChain.java'],"['./src/test/java/org/apache/commons/lang3/compare/TestFixedOrderComparator.java', './src/test/java/org/apache/commons/lang3/compare/TestReverseComparator.java']","[4, 69, 68, 8, 13, 14, 15, 85]","['./src/test/java/org/apache/commons/lang3/reflect/ConstructorUtilsTest.java', './src/test/java/org/apache/commons/lang3/builder/HashCodeBuilderTest.java', './src/test/java/org/apache/commons/lang3/builder/DefaultToStringStyleTest.java', './src/test/java/org/apache/commons/lang3/mutable/MutableShortTest.java', './src/test/java/org/apache/commons/lang3/mutable/MutableByteTest.java', './src/test/java/org/apache/commons/lang3/mutable/MutableIntTest.java', './src/test/java/org/apache/commons/lang3/exception/ExceptionUtilsTest.java', './src/test/java/org/apache/commons/lang3/ClassUtilsTest.java']",5,0.058237337005266454,7.718742656999893,0.15709997600060888,0.0011408600003051106,0,3,[],[],[],[],[],0,1.2920974719982041,133.18898821699804,0,0
7952a5525444ab03243a9f80375050caf2419770,77,1,['src/test/org/apache/commons/lang/text/InterpolationTest.java'],76,92,1,0,[13],['./src/test/org/apache/commons/lang/text/InterpolationTest.java'],[],"[67, 3, 4, 8, 42, 59]","['./src/test/org/apache/commons/lang/WordUtilsTest.java', './src/test/org/apache/commons/lang/mutable/MutableObjectTest.java', './src/test/org/apache/commons/lang/mutable/MutableFloatTest.java', './src/test/org/apache/commons/lang/enum/ValuedEnumTest.java', './src/test/org/apache/commons/lang/builder/ToStringStyleTest.java', './src/test/org/apache/commons/lang/EntitiesPerformanceTest.java']",4,0.3906791670015082,5.621304586002225,0.11503747099959583,0.010723149000114063,1,0,[13],['./src/test/org/apache/commons/lang/text/InterpolationTest.java'],[],"[33, 67, 8, 19, 23, 25]","['./src/test/org/apache/commons/lang/builder/StandardToStringStyleTest.java', './src/test/org/apache/commons/lang/WordUtilsTest.java', './src/test/org/apache/commons/lang/enum/ValuedEnumTest.java', './src/test/org/apache/commons/lang/time/DateFormatUtilsTest.java', './src/test/org/apache/commons/lang/math/FloatRangeTest.java', './src/test/org/apache/commons/lang/math/FractionTest.java']",6,0.047055017997990944,86.57806385799813,1.7427848450006422,0.0009855799999058945,1,0,[13],['./src/test/org/apache/commons/lang/text/InterpolationTest.java'],[],"[35, 41, 10, 17, 19, 22]","['./src/test/org/apache/commons/lang/builder/DefaultToStringStyleTest.java', './src/test/org/apache/commons/lang/builder/NoFieldNamesToStringStyleTest.java', './src/test/org/apache/commons/lang/enum/EnumUtilsTest.java', './src/test/org/apache/commons/lang/time/DateUtilsTest.java', './src/test/org/apache/commons/lang/time/DateFormatUtilsTest.java', './src/test/org/apache/commons/lang/math/IntRangeTest.java']",10,0.04413068600297265,5.598972877007327,0.11081920800097578,0.0008642809989396483,0,1,[],[],[],[],[],0,0.4053169760045421,86.33691561300657,0,0
056742acf7fa9de76993c24d0eb0fa84b99dbbdd,96,1,['src/test/java/org/apache/commons/lang3/event/AbstractEventSupportTest.java'],95,92,1,0,[8],['./src/test/java/org/apache/commons/lang3/event/AbstractEventSupportTest.java'],[],"[3, 13, 46, 78, 93, 26, 61]","['./src/test/java/org/apache/commons/lang3/reflect/FieldUtilsTest.java', './src/test/java/org/apache/commons/lang3/mutable/MutableFloatTest.java', './src/test/java/org/apache/commons/lang3/time/StopWatchTest.java', './src/test/java/org/apache/commons/lang3/ArrayUtilsRemoveTest.java', './src/test/java/org/apache/commons/lang3/EnumUtilsTest.java', './src/test/java/org/apache/commons/lang3/concurrent/BasicThreadFactoryTest.java', './src/test/java/org/apache/commons/lang3/builder/SimpleToStringStyleTest.java']",15,0.666865367005812,7.236184792993299,0.14694658200096455,0.013778284999716561,1,0,[8],['./src/test/java/org/apache/commons/lang3/event/AbstractEventSupportTest.java'],[],"[65, 14, 79, 17, 24, 27, 60]","['./src/test/java/org/apache/commons/lang3/builder/NoFieldNamesToStringStyleTest.java', './src/test/java/org/apache/commons/lang3/mutable/MutableDoubleTest.java', './src/test/java/org/apache/commons/lang3/ArrayUtilsTest.java', './src/test/java/org/apache/commons/lang3/mutable/MutableIntTest.java', './src/test/java/org/apache/commons/lang3/concurrent/CallableBackgroundInitializerTest.java', './src/test/java/org/apache/commons/lang3/concurrent/LazyInitializerTest.java', './src/test/java/org/apache/commons/lang3/builder/ToStringBuilderTest.java']",1,0.05794634700214374,120.6684141010046,2.3941329380013485,0.0011456989996077027,1,0,[8],['./src/test/java/org/apache/commons/lang3/event/AbstractEventSupportTest.java'],[],"[39, 50, 20, 21, 52, 54, 63]","['./src/test/java/org/apache/commons/lang3/text/StrMatcherTest.java', './src/test/java/org/apache/commons/lang3/time/DateFormatUtilsTest.java', './src/test/java/org/apache/commons/lang3/exception/ContextedExceptionTest.java', './src/test/java/org/apache/commons/lang3/exception/ContextedRuntimeExceptionTest.java', './src/test/java/org/apache/commons/lang3/time/DateUtilsFragmentTest.java', './src/test/java/org/apache/commons/lang3/math/FractionTest.java', './src/test/java/org/apache/commons/lang3/builder/ReflectionToStringBuilderExcludeTest.java']",7,0.05215279400363215,7.09233959100311,0.14848711299964634,0.0011722300005203579,0,1,[],[],[],[],[],0,0.4725808930088533,120.00747393600068,0,0
c090db27a496c00c1c28bf22e54cc57b7f593298,87,2,"['src/test/org/apache/commons/lang/text/translate/EscapeUtilsTest.java', 'src/test/org/apache/commons/lang/text/translate/UnescapeUtilsTest.java']",85,92,1,1,[27],['./src/test/org/apache/commons/lang/text/translate/UnescapeUtilsTest.java'],['./src/test/org/apache/commons/lang/text/translate/EscapeUtilsTest.java'],"[4, 17, 49, 55, 24, 26]","['./src/test/org/apache/commons/lang/reflect/MethodUtilsTest.java', './src/test/org/apache/commons/lang/exception/ContextedExceptionTest.java', './src/test/org/apache/commons/lang/builder/ShortPrefixToStringStyleTest.java', './src/test/org/apache/commons/lang/builder/ReflectionToStringBuilderExcludeTest.java', './src/test/org/apache/commons/lang/text/translate/UnicodeEscaperTest.java', './src/test/org/apache/commons/lang/text/translate/UnicodeUnescaperTest.java']",3,0.5071795330059103,6.7696583829929295,0.13594493700111343,0.00555202699979418,1,1,[27],['./src/test/org/apache/commons/lang/text/translate/UnescapeUtilsTest.java'],['./src/test/org/apache/commons/lang/text/translate/EscapeUtilsTest.java'],"[40, 72, 45, 80, 86, 25]","['./src/test/org/apache/commons/lang/time/DateUtilsTest.java', './src/test/org/apache/commons/lang/StringUtilsEqualsIndexOfTest.java', './src/test/org/apache/commons/lang/math/IEEE754rUtilsTest.java', './src/test/org/apache/commons/lang/StringUtilsSubstringTest.java', './src/test/org/apache/commons/lang/SystemUtilsTest.java', './src/test/org/apache/commons/lang/text/translate/NumericEntityEscaperTest.java']",5,0.053303755001252284,113.38486495300094,2.2710784070004593,0.0010993630003213184,2,0,"[29, 27]","['./src/test/org/apache/commons/lang/text/translate/EscapeUtilsTest.java', './src/test/org/apache/commons/lang/text/translate/UnescapeUtilsTest.java']",[],"[35, 81, 82, 59, 31]","['./src/test/org/apache/commons/lang/text/CompositeFormatTest.java', './src/test/org/apache/commons/lang/WordUtilsTest.java', './src/test/org/apache/commons/lang/SerializationUtilsTest.java', './src/test/org/apache/commons/lang/builder/HashCodeBuilderAndEqualsBuilderTest.java', './src/test/org/apache/commons/lang/text/StrBuilderAppendInsertTest.java']",28,0.050553846998809604,6.70359969400306,0.13299428500067734,0.0009435009997105226,0,2,[],[],[],[],[],0,0.34676747099547356,112.70061556699693,0,0
b75b09afe0be9fd009b1290b5ce75dcf1144b226,57,1,['src/test/org/apache/commons/lang/WordWrapUtilsTest.java'],56,92,1,0,[53],['./src/test/org/apache/commons/lang/WordWrapUtilsTest.java'],[],"[16, 19, 21, 15]","['./src/test/org/apache/commons/lang/math/FloatRangeTest.java', './src/test/org/apache/commons/lang/math/NumberRangeTest.java', './src/test/org/apache/commons/lang/math/RandomUtilsTest.java', './src/test/org/apache/commons/lang/math/IntRangeTest.java']",12,0.24624493400233405,5.176519740000003,0.10629568799959088,0.00818174200003341,1,0,[53],['./src/test/org/apache/commons/lang/WordWrapUtilsTest.java'],[],"[43, 3, 52, 28]","['./src/test/org/apache/commons/lang/StringUtilsTest.java', './src/test/org/apache/commons/lang/util/ValidateTest.java', './src/test/org/apache/commons/lang/NullArgumentExceptionTest.java', './src/test/org/apache/commons/lang/builder/MultiLineToStringStyleTest.java']",8,0.03918829399981405,96.9317315160024,1.9396411080001599,0.0007910839999567543,1,0,[53],['./src/test/org/apache/commons/lang/WordWrapUtilsTest.java'],[],"[27, 11, 29, 55]","['./src/test/org/apache/commons/lang/builder/EqualsBuilderTest.java', './src/test/org/apache/commons/lang/time/FastDateFormatTest.java', './src/test/org/apache/commons/lang/builder/NoFieldNamesToStringStyleTest.java', './src/test/org/apache/commons/lang/IncompleteArgumentExceptionTest.java']",18,0.03963067199856596,5.184793415000513,0.10660738699971262,0.0008207709997805068,1,0,[53],['./src/test/org/apache/commons/lang/WordWrapUtilsTest.java'],[],"[56, 57, 50, 54]","['./src/test/org/apache/commons/lang/NumberUtilsTest.java', './src/test/org/apache/commons/lang/RandomStringUtilsTest.java', './src/test/org/apache/commons/lang/NumberRangeTest.java', './src/test/org/apache/commons/lang/SystemUtilsTest.java']",14,0.2317479660000572,97.09696269199776,1.931996559000254,0.003929024000171921
de125de49a652391f0c38e97001c7863da878f1f,143,2,"['src/test/java/org/apache/commons/lang3/DigitalBase2SizeUnitTest.java', 'src/test/java/org/apache/commons/lang3/DigitalBase10SizeUnitTest.java']",141,92,2,0,"[110, 109]","['./src/test/java/org/apache/commons/lang3/DigitalBase2SizeUnitTest.java', './src/test/java/org/apache/commons/lang3/DigitalBase10SizeUnitTest.java']",[],"[103, 135, 79, 16, 81, 80, 85, 87, 92, 93]","['./src/test/java/org/apache/commons/lang3/builder/MultilineRecursiveToStringStyleTest.java', './src/test/java/org/apache/commons/lang3/CharUtilsTest.java', './src/test/java/org/apache/commons/lang3/builder/StandardToStringStyleTest.java', './src/test/java/org/apache/commons/lang3/mutable/MutableIntTest.java', './src/test/java/org/apache/commons/lang3/builder/DefaultToStringStyleTest.java', './src/test/java/org/apache/commons/lang3/builder/ShortPrefixToStringStyleTest.java', './src/test/java/org/apache/commons/lang3/builder/SimpleToStringStyleTest.java', './src/test/java/org/apache/commons/lang3/builder/NoClassNameToStringStyleTest.java', './src/test/java/org/apache/commons/lang3/builder/RecursiveToStringStyleTest.java', './src/test/java/org/apache/commons/lang3/builder/NoFieldNamesToStringStyleTest.java']",29,1.2851937439999688,9.908233742999954,0.20094579599998497,0.022777099999984785,1,1,[109],['./src/test/java/org/apache/commons/lang3/DigitalBase10SizeUnitTest.java'],['./src/test/java/org/apache/commons/lang3/DigitalBase2SizeUnitTest.java'],"[1, 129, 130, 8, 106, 139, 113, 21, 54, 87, 29]","['./src/test/java/org/apache/commons/lang3/reflect/FieldUtilsTest.java', './src/test/java/org/apache/commons/lang3/CharEncodingTest.java', './src/test/java/org/apache/commons/lang3/ValidateTest.java', './src/test/java/org/apache/commons/lang3/event/EventListenerSupportTest.java', './src/test/java/org/apache/commons/lang3/StringUtilsEmptyBlankTest.java', './src/test/java/org/apache/commons/lang3/JavaVersionTest.java', './src/test/java/org/apache/commons/lang3/CharSequenceUtilsTest.java', './src/test/java/org/apache/commons/lang3/exception/ContextedRuntimeExceptionTest.java', './src/test/java/org/apache/commons/lang3/time/StopWatchTest.java', './src/test/java/org/apache/commons/lang3/builder/NoClassNameToStringStyleTest.java', './src/test/java/org/apache/commons/lang3/concurrent/LazyInitializerTest.java']",4,0.120909761999485,180.80840649499993,3.6294282700000053,0.0016105010000160291,1,1,[109],['./src/test/java/org/apache/commons/lang3/DigitalBase10SizeUnitTest.java'],['./src/test/java/org/apache/commons/lang3/DigitalBase2SizeUnitTest.java'],"[4, 72, 74, 75, 79, 111, 83, 52, 87, 25, 126]","['./src/test/java/org/apache/commons/lang3/reflect/TypeUtilsTest.java', './src/test/java/org/apache/commons/lang3/tuple/MutablePairTest.java', './src/test/java/org/apache/commons/lang3/tuple/TripleTest.java', './src/test/java/org/apache/commons/lang3/tuple/ImmutablePairTest.java', './src/test/java/org/apache/commons/lang3/builder/StandardToStringStyleTest.java', './src/test/java/org/apache/commons/lang3/BitFieldTest.java', './src/test/java/org/apache/commons/lang3/builder/HashCodeBuilderTest.java', './src/test/java/org/apache/commons/lang3/text/StrBuilderTest.java', './src/test/java/org/apache/commons/lang3/builder/NoClassNameToStringStyleTest.java', './src/test/java/org/apache/commons/lang3/concurrent/EventCountCircuitBreakerTest.java', './src/test/java/org/apache/commons/lang3/StringEscapeUtilsTest.java']",5,0.07038279600004671,9.836915858999987,0.1903301319999855,0.0012941379999915625,0,2,[],[],[],[],[],0,1.9174521689995743,181.21251343500006,0,0
687dc10a611d3ded6239baa2b8ebdff7ebfb9871,88,1,['src/test/org/apache/commons/lang/NullArgumentExceptionTest.java'],87,92,1,0,[81],['./src/test/org/apache/commons/lang/NullArgumentExceptionTest.java'],[],"[4, 39, 74, 45, 79, 82, 51]","['./src/test/org/apache/commons/lang/reflect/MethodUtilsTest.java', './src/test/org/apache/commons/lang/math/LongRangeTest.java', './src/test/org/apache/commons/lang/StringUtilsTrimEmptyTest.java', './src/test/org/apache/commons/lang/math/NumberRangeTest.java', './src/test/org/apache/commons/lang/WordUtilsTest.java', './src/test/org/apache/commons/lang/CharUtilsTest.java', './src/test/org/apache/commons/lang/builder/ToStringBuilderTest.java']",15,0.5297253479993742,6.668985839995003,0.13107181600025797,0.008757364000302914,1,0,[81],['./src/test/org/apache/commons/lang/NullArgumentExceptionTest.java'],[],"[34, 4, 79, 16, 83, 55, 27]","['./src/test/org/apache/commons/lang/time/DateFormatUtilsTest.java', './src/test/org/apache/commons/lang/reflect/MethodUtilsTest.java', './src/test/org/apache/commons/lang/WordUtilsTest.java', './src/test/org/apache/commons/lang/text/translate/UnicodeEscaperTest.java', './src/test/org/apache/commons/lang/EnumUtilsTest.java', './src/test/org/apache/commons/lang/builder/MultiLineToStringStyleTest.java', './src/test/org/apache/commons/lang/text/CompositeFormatTest.java']",13,0.0551620760033984,111.26206529800129,2.231782755000495,0.0010392599997430807,1,0,[81],['./src/test/org/apache/commons/lang/NullArgumentExceptionTest.java'],[],"[32, 67, 16, 51, 26, 61, 30]","['./src/test/org/apache/commons/lang/time/DateUtilsTest.java', './src/test/org/apache/commons/lang/ArrayUtilsTest.java', './src/test/org/apache/commons/lang/text/translate/UnicodeEscaperTest.java', './src/test/org/apache/commons/lang/builder/ToStringBuilderTest.java', './src/test/org/apache/commons/lang/text/ExtendedMessageFormatTest.java', './src/test/org/apache/commons/lang/StringUtilsIsTest.java', './src/test/org/apache/commons/lang/time/StopWatchTest.java']",50,0.049502142000164895,6.653831211000579,0.13545351500033576,0.0010187810003117193,0,1,[],[],[],[],[],0,0.38567992500065884,111.22226261100332,0,0
784a817fef0bcd09432c32e54bf80d972d3d15bc,93,4,"['src/test/org/apache/commons/lang/enums/EnumEqualsTest.java', 'src/test/org/apache/commons/lang/enums/ValuedEnumTest.java', 'src/test/org/apache/commons/lang/enums/EnumUtilsTest.java', 'src/test/org/apache/commons/lang/enums/EnumTest.java']",89,92,2,2,"[40, 41]","['./src/test/org/apache/commons/lang/enums/ValuedEnumTest.java', './src/test/org/apache/commons/lang/enums/EnumTest.java']","['./src/test/org/apache/commons/lang/enums/EnumEqualsTest.java', './src/test/org/apache/commons/lang/enums/EnumUtilsTest.java']","[65, 1, 69, 39, 84, 63]","['./src/test/org/apache/commons/lang/ArrayUtilsRemoveTest.java', './src/pending/DateFormatterTest.java', './src/test/org/apache/commons/lang/StringUtilsStartsEndsWithTest.java', './src/test/org/apache/commons/lang/math/RandomUtilsTest.java', './src/test/org/apache/commons/lang/SerializationUtilsTest.java', './src/test/org/apache/commons/lang/ClassUtilsTest.java']",17,0.6167442349997145,7.110622536000051,0.13998924600002738,0.01737163600000713,2,2,"[40, 41]","['./src/test/org/apache/commons/lang/enums/ValuedEnumTest.java', './src/test/org/apache/commons/lang/enums/EnumTest.java']","['./src/test/org/apache/commons/lang/enums/EnumEqualsTest.java', './src/test/org/apache/commons/lang/enums/EnumUtilsTest.java']","[64, 2, 68, 44, 80, 50]","['./src/test/org/apache/commons/lang/CharSetUtilsTest.java', './src/pending/CalendarUtilsTest.java', './src/test/org/apache/commons/lang/CharSetTest.java', './src/test/org/apache/commons/lang/builder/StandardToStringStyleTest.java', './src/test/org/apache/commons/lang/StringUtilsSubstringTest.java', './src/test/org/apache/commons/lang/builder/EqualsBuilderTest.java']",49,0.05871152899987919,121.45689140100023,2.433470337000017,0.0010763210000277468,3,1,"[40, 43, 41]","['./src/test/org/apache/commons/lang/enums/ValuedEnumTest.java', './src/test/org/apache/commons/lang/enums/EnumUtilsTest.java', './src/test/org/apache/commons/lang/enums/EnumTest.java']",['./src/test/org/apache/commons/lang/enums/EnumEqualsTest.java'],"[76, 77, 45, 28, 31]","['./src/test/org/apache/commons/lang/ValidateTest.java', './src/test/org/apache/commons/lang/IllegalClassExceptionTest.java', './src/test/org/apache/commons/lang/builder/ShortPrefixToStringStyleTest.java', './src/test/org/apache/commons/lang/time/DateUtilsFragmentTest.java', './src/test/org/apache/commons/lang/math/LongRangeTest.java']",21,0.053860241000052156,7.131327855999643,0.14674673499996516,0.0011624109999957,0,4,[],[],[],[],[],0,0.4496583659998805,122.9615737509996,0,0
a2773b230e17d71022791d0ad50fafe0f6a856d1,91,1,['src/test/org/apache/commons/lang/UnhandledExceptionTest.java'],90,92,1,0,[69],['./src/test/org/apache/commons/lang/UnhandledExceptionTest.java'],[],"[36, 70, 11, 16, 85, 28, 62]","['./src/test/org/apache/commons/lang/time/DateUtilsFragmentTest.java', './src/test/org/apache/commons/lang/CharSetTest.java', './src/test/org/apache/commons/lang/mutable/MutableBooleanTest.java', './src/test/org/apache/commons/lang/text/translate/UnicodeEscaperTest.java', './src/test/org/apache/commons/lang/CharUtilsTest.java', './src/test/org/apache/commons/lang/text/StrTokenizerTest.java', './src/test/org/apache/commons/lang/StringUtilsIsTest.java']",5,0.5511689510003634,6.655179247998603,0.13426498800072295,0.013627864000227419,1,0,[69],['./src/test/org/apache/commons/lang/UnhandledExceptionTest.java'],[],"[74, 78, 54, 24, 90, 27, 63]","['./src/test/org/apache/commons/lang/StringUtilsTest.java', './src/test/org/apache/commons/lang/IllegalClassExceptionTest.java', './src/test/org/apache/commons/lang/builder/ReflectionToStringBuilderExcludeTest.java', './src/test/org/apache/commons/lang/text/StrMatcherTest.java', './src/test/org/apache/commons/lang/IncompleteArgumentExceptionTest.java', './src/test/org/apache/commons/lang/text/CompositeFormatTest.java', './src/test/org/apache/commons/lang/ObjectUtilsTest.java']",16,0.05384112799401919,112.77541279000252,2.276077735999934,0.001065308999386616,1,0,[69],['./src/test/org/apache/commons/lang/UnhandledExceptionTest.java'],[],"[32, 5, 73, 48, 25, 27, 61]","['./src/test/org/apache/commons/lang/time/DateUtilsTest.java', './src/test/org/apache/commons/lang/reflect/ConstructorUtilsTest.java', './src/test/org/apache/commons/lang/StringEscapeUtilsTest.java', './src/test/org/apache/commons/lang/builder/ShortPrefixToStringStyleTest.java', './src/test/org/apache/commons/lang/text/StrSubstitutorTest.java', './src/test/org/apache/commons/lang/text/CompositeFormatTest.java', './src/test/org/apache/commons/lang/BooleanUtilsTest.java']",23,0.05022709399963787,6.6820399449898105,0.13208309800029383,0.0009179219996440224,0,1,[],[],[],[],[],0,0.40736948000449047,113.73074685199936,0,0
68c6547d0cc71c538a52b81f0ef3af69b9d80085,95,1,['src/test/org/apache/commons/lang/text/MultiFormatTest.java'],94,92,1,0,[19],['./src/test/org/apache/commons/lang/text/MultiFormatTest.java'],[],"[67, 14, 47, 49, 21, 61, 63]","['./src/test/org/apache/commons/lang/CharSetUtilsTest.java', './src/test/org/apache/commons/lang/text/StrLookupTest.java', './src/test/org/apache/commons/lang/builder/StandardToStringStyleTest.java', './src/test/org/apache/commons/lang/builder/DefaultToStringStyleTest.java', './src/test/org/apache/commons/lang/text/MessageFormatExtensionTest.java', './src/test/org/apache/commons/lang/NotImplementedExceptionTest.java', './src/test/org/apache/commons/lang/StringUtilsIsTest.java']",18,0.5606669139997393,6.790048858005321,0.13487953700132493,0.004116603999136714,1,0,[19],['./src/test/org/apache/commons/lang/text/MultiFormatTest.java'],[],"[32, 64, 67, 5, 90, 80, 58]","['./src/test/org/apache/commons/lang/math/IEEE754rUtilsTest.java', './src/test/org/apache/commons/lang/ObjectUtilsTest.java', './src/test/org/apache/commons/lang/CharSetUtilsTest.java', './src/test/org/apache/commons/lang/mutable/MutableObjectTest.java', './src/test/org/apache/commons/lang/LocaleUtilsTest.java', './src/test/org/apache/commons/lang/IllegalClassExceptionTest.java', './src/test/org/apache/commons/lang/builder/HashCodeBuilderAndEqualsBuilderTest.java']",10,0.05927316300403618,118.74975979299779,2.4027427709988842,0.0011011570004484383,1,0,[19],['./src/test/org/apache/commons/lang/text/MultiFormatTest.java'],[],"[89, 7, 40, 43, 11, 81, 57]","['./src/test/org/apache/commons/lang/CharUtilsTest.java', './src/test/org/apache/commons/lang/mutable/MutableDoubleTest.java', './src/test/org/apache/commons/lang/math/NumberRangeTest.java', './src/test/org/apache/commons/lang/enums/ValuedEnumTest.java', './src/test/org/apache/commons/lang/enum/ValuedEnumTest.java', './src/test/org/apache/commons/lang/CharRangeTest.java', './src/test/org/apache/commons/lang/builder/ToStringStyleTest.java']",6,0.05266527199637494,6.812403243002336,0.13625060199956351,0.001083002000086708,0,1,[],[],[],[],[],0,0.5893697230039834,118.95879751900065,0,0
